order_detail_id,order_id,book_id,quantity,price,total_amount,customer_id,author_id,order_date,categories
414,146,342,2,15.32,30.64,1560,94,6/29/2023,Romance
415,146,1097,3,6.38,19.14,1560,786,6/29/2023,Romance
416,147,817,1,31.39,31.39,541,816,10/15/2022,Fiction
417,147,1428,5,47.66,238.3,541,276,10/15/2022,Non-Fiction
418,147,1206,4,47.81,191.24,541,688,10/15/2022,Fantasy
419,147,2031,4,35.78,143.12,541,552,10/15/2022,Fantasy
420,148,1639,2,45.47,90.94,1059,156,8/29/2023,Science Fiction
421,148,1025,2,21.44,42.88,1059,505,8/29/2023,Fantasy
422,148,811,3,30.62,91.86,1059,164,8/29/2023,Science Fiction
423,148,1610,1,14.37,14.37,1059,375,8/29/2023,Science Fiction
424,148,1277,2,25.59,51.18,1059,527,8/29/2023,Mystery
425,149,1999,4,48.65,194.6,642,301,10/22/2023,Fantasy
426,149,1828,4,35.19,140.76,642,646,10/22/2023,Romance
427,150,1113,3,23.79,71.37,893,266,5/13/2023,Fantasy
428,150,441,5,9.58,47.9,893,154,5/13/2023,Science Fiction
429,150,1569,4,26.17,104.68,893,367,5/13/2023,Romance
430,150,819,5,35.5,177.5,893,117,5/13/2023,Science Fiction
431,150,1446,3,48.17,144.51,893,276,5/13/2023,Fantasy
432,151,1841,2,38.61,77.22,1829,264,2/29/2024,Fiction
433,152,2095,3,13.55,40.65,338,197,6/1/2023,Science Fiction
434,153,1679,3,13.9,41.7,647,513,10/13/2023,Fiction
435,153,2173,3,28.97,86.91,647,642,10/13/2023,Fiction
436,153,1632,1,30.66,30.66,647,513,10/13/2023,Fantasy
437,153,470,2,46.93,93.86,647,462,10/13/2023,Science Fiction
438,153,1322,4,43.03,172.12,647,622,10/13/2023,Fiction
439,154,1466,2,32.99,65.98,1510,81,9/9/2023,Fantasy
440,154,298,2,26.28,52.56,1510,147,9/9/2023,Non-Fiction
441,155,1524,2,11.36,22.72,1007,563,6/15/2024,Mystery
442,155,1288,1,42.14,42.14,1007,73,6/15/2024,Mystery
443,155,40,3,43.02,129.06,1007,641,6/15/2024,Science Fiction
444,156,1348,2,34.3,68.6,1565,79,12/16/2023,Mystery
445,157,1318,2,42.95,85.9,310,447,1/8/2024,Science Fiction
446,157,272,4,19.13,76.52,310,290,1/8/2024,Romance
447,157,1162,5,42.58,212.9,310,205,1/8/2024,Science Fiction
448,157,870,5,6.02,30.1,310,452,1/8/2024,Fantasy
449,158,422,5,12.63,63.15,1139,643,7/1/2023,Science Fiction
450,158,1139,5,14.38,71.9,1139,776,7/1/2023,Mystery
451,159,1728,4,36.17,144.68,1748,7,8/4/2023,Fiction
452,160,1312,2,18.54,37.08,1347,241,8/24/2024,Fiction
453,160,808,1,6.98,6.98,1347,728,8/24/2024,Fiction
454,160,2024,4,20.89,83.56,1347,747,8/24/2024,Fantasy
455,161,1125,4,47.54,190.16,1304,598,11/26/2022,Mystery
456,162,509,4,35.07,140.28,1635,82,8/26/2023,Science Fiction
457,163,1339,5,46.38,231.9,902,398,5/27/2024,Fantasy
458,163,1569,2,26.17,52.34,902,367,5/27/2024,Romance
459,164,88,3,29.65,88.95,109,103,9/19/2022,Fiction
460,164,74,5,35.11,175.55,109,749,9/19/2022,Mystery
461,164,20,4,33.93,135.72,109,74,9/19/2022,Mystery
462,164,1165,2,20.54,41.08,109,705,9/19/2022,Fantasy
463,164,1650,1,19.96,19.96,109,122,9/19/2022,Non-Fiction
464,165,2161,1,33.47,33.47,387,824,12/23/2023,Non-Fiction
465,165,1382,1,23.98,23.98,387,705,12/23/2023,Science Fiction
466,165,285,4,36.47,145.88,387,347,12/23/2023,Mystery
467,165,390,4,32.22,128.88,387,796,12/23/2023,Mystery
468,165,1233,3,36.2,108.6,387,732,12/23/2023,Science Fiction
469,166,1417,4,17,68,305,813,9/30/2023,Mystery
470,166,327,5,26.73,133.65,305,692,9/30/2023,Non-Fiction
471,166,1283,4,44.65,178.6,305,551,9/30/2023,Romance
472,167,193,4,48.47,193.88,112,752,2/6/2024,Mystery
473,167,1223,4,31.45,125.8,112,182,2/6/2024,Romance
474,167,2021,1,20.57,20.57,112,560,2/6/2024,Mystery
475,167,1532,5,10.01,50.05,112,162,2/6/2024,Fantasy
476,167,421,1,49.4,49.4,112,659,2/6/2024,Romance
477,168,196,1,18.26,18.26,471,252,9/2/2023,Fiction
478,168,569,1,44.67,44.67,471,479,9/2/2023,Fantasy
479,169,1785,2,16.71,33.42,376,245,11/3/2023,Mystery
480,169,698,1,20.52,20.52,376,262,11/3/2023,Non-Fiction
481,169,783,3,22.05,66.15,376,805,11/3/2023,Fantasy
482,170,21,1,13.18,13.18,74,747,5/16/2024,Non-Fiction
483,170,1064,1,46.35,46.35,74,533,5/16/2024,Fantasy
484,170,454,1,32.27,32.27,74,633,5/16/2024,Non-Fiction
485,170,1247,1,30.69,30.69,74,761,5/16/2024,Romance
486,170,1081,3,38.59,115.77,74,217,5/16/2024,Fantasy
487,171,1555,3,42.79,128.37,964,585,10/2/2022,Romance
488,171,698,2,20.52,41.04,964,262,10/2/2022,Non-Fiction
489,171,1888,1,17.71,17.71,964,681,10/2/2022,Fantasy
490,171,518,3,21.92,65.76,964,661,10/2/2022,Science Fiction
491,171,607,5,14.45,72.25,964,625,10/2/2022,Fantasy
492,172,1831,1,26.62,26.62,533,548,12/29/2022,Fiction
493,172,2138,5,29.72,148.6,533,568,12/29/2022,Romance
494,172,986,5,46.15,230.75,533,497,12/29/2022,Science Fiction
495,172,1958,4,31.43,125.72,533,627,12/29/2022,Non-Fiction
496,173,1319,4,20.58,82.32,335,696,11/26/2023,Romance
497,173,926,1,12.91,12.91,335,171,11/26/2023,Science Fiction
498,173,1081,3,38.59,115.77,335,217,11/26/2023,Fantasy
499,174,1446,5,48.17,240.85,1446,276,5/11/2023,Fantasy
500,175,844,1,17.55,17.55,957,34,6/26/2023,Fantasy
501,175,308,4,27.85,111.4,957,621,6/26/2023,Romance
502,176,871,1,46,46,894,208,9/13/2022,Romance
503,177,1918,4,31.33,125.32,238,124,9/9/2022,Romance
504,177,770,4,12.1,48.4,238,390,9/9/2022,Non-Fiction
505,178,1395,2,6.22,12.44,1834,399,10/21/2022,Romance
506,179,2162,5,10.16,50.8,1014,735,4/8/2024,Mystery
507,179,1284,3,34.44,103.32,1014,794,4/8/2024,Fantasy
508,179,1860,2,41.29,82.58,1014,277,4/8/2024,Science Fiction
509,179,2067,1,17.93,17.93,1014,820,4/8/2024,Science Fiction
510,179,533,2,28.38,56.76,1014,179,4/8/2024,Science Fiction
511,180,1580,4,19.2,76.8,84,310,12/11/2022,Fiction
512,180,2104,2,9.61,19.22,84,740,12/11/2022,Fiction
513,180,1640,2,38.11,76.22,84,141,12/11/2022,Fiction
514,181,1139,4,14.38,57.52,905,776,10/21/2023,Mystery
515,182,1259,5,13.07,65.35,731,271,4/6/2024,Non-Fiction
516,182,419,2,26.4,52.8,731,644,4/6/2024,Fantasy
517,183,439,1,23,23,1453,572,6/9/2024,Romance
518,183,986,1,46.15,46.15,1453,497,6/9/2024,Science Fiction
519,183,1888,2,17.71,35.42,1453,681,6/9/2024,Fantasy
520,183,1093,1,23,23,1453,292,6/9/2024,Fiction
521,184,2175,4,43.13,172.52,1149,702,3/16/2023,Science Fiction
522,184,1442,3,26.23,78.69,1149,716,3/16/2023,Mystery
523,184,485,5,14.23,71.15,1149,585,3/16/2023,Fantasy
524,184,345,3,15.1,45.3,1149,71,3/16/2023,Mystery
525,185,869,2,11.46,22.92,994,471,5/1/2024,Fiction
526,185,1626,5,23.09,115.45,994,9,5/1/2024,Fiction
527,185,1765,5,8.22,41.1,994,554,5/1/2024,Fantasy
528,185,1367,1,36.1,36.1,994,536,5/1/2024,Mystery
529,186,1117,3,28.31,84.93,938,688,2/27/2024,Science Fiction
530,186,401,1,11.67,11.67,938,441,2/27/2024,Non-Fiction
531,186,1567,4,38.95,155.8,938,184,2/27/2024,Mystery
532,186,795,3,32.95,98.85,938,171,2/27/2024,Romance
533,187,1650,2,19.96,39.92,1010,122,8/27/2024,Non-Fiction
534,187,1131,5,27.44,137.2,1010,798,8/27/2024,Fiction
535,188,2022,5,45.41,227.05,231,303,1/8/2024,Fantasy
536,188,1776,1,17.34,17.34,231,148,1/8/2024,Mystery
537,188,205,2,15.74,31.48,231,96,1/8/2024,Science Fiction
538,188,455,2,42.57,85.14,231,167,1/8/2024,Non-Fiction
539,188,472,1,22.49,22.49,231,396,1/8/2024,Fiction
540,189,1091,2,21.38,42.76,1733,601,12/22/2022,Mystery
541,190,2180,1,26.41,26.41,1475,817,11/24/2023,Science Fiction
542,191,928,5,28.38,141.9,1776,234,3/21/2023,Romance
543,191,1658,4,11.89,47.56,1776,799,3/21/2023,Fantasy
544,191,1610,1,14.37,14.37,1776,375,3/21/2023,Science Fiction
545,192,1099,4,32.76,131.04,304,230,10/2/2022,Science Fiction
546,192,843,2,39.05,78.1,304,754,10/2/2022,Romance
547,193,1424,3,6.42,19.26,254,529,12/6/2023,Mystery
548,193,1180,1,36.62,36.62,254,116,12/6/2023,Non-Fiction
549,194,759,5,17.78,88.9,716,76,4/23/2024,Fiction
550,195,1953,3,48.91,146.73,192,648,10/9/2022,Science Fiction
551,195,978,2,25.61,51.22,192,282,10/9/2022,Science Fiction
552,195,1291,1,6.25,6.25,192,122,10/9/2022,Mystery
553,195,683,2,29.74,59.48,192,450,10/9/2022,Non-Fiction
554,195,1361,4,42.53,170.12,192,175,10/9/2022,Non-Fiction
555,196,53,4,16.9,67.6,418,463,10/29/2022,Fiction
556,196,1753,3,44.35,133.05,418,704,10/29/2022,Mystery
557,197,728,3,24.09,72.27,1779,545,11/30/2022,Mystery
558,198,700,1,17.8,17.8,582,196,9/8/2022,Fiction
559,199,1443,4,35.65,142.6,370,9,2/22/2023,Fiction
560,199,5,4,30.68,122.72,370,617,2/22/2023,Fiction
561,199,1014,4,43.42,173.68,370,587,2/22/2023,Fantasy
562,199,449,1,47.69,47.69,370,220,2/22/2023,Science Fiction
563,199,72,5,49.34,246.7,370,389,2/22/2023,Fiction
564,200,936,5,44.58,222.9,1710,411,2/6/2024,Fiction
565,200,2061,2,8.32,16.64,1710,366,2/6/2024,Non-Fiction
566,200,601,1,38,38,1710,483,2/6/2024,Romance
567,201,1248,3,18.65,55.95,345,524,11/4/2022,Romance
568,202,2010,3,33.21,99.63,1536,467,10/3/2022,Non-Fiction
569,202,1055,4,31.12,124.48,1536,36,10/3/2022,Mystery
570,202,1039,3,9.85,29.55,1536,4,10/3/2022,Fantasy
571,202,1880,1,25.38,25.38,1536,272,10/3/2022,Non-Fiction
572,203,1234,3,34.59,103.77,1042,136,10/15/2023,Romance
573,203,2122,5,16.15,80.75,1042,502,10/15/2023,Fantasy
574,203,1984,1,40.03,40.03,1042,575,10/15/2023,Romance
575,204,2128,1,14.87,14.87,1685,505,5/14/2023,Fantasy
576,204,606,4,41.35,165.4,1685,698,5/14/2023,Romance
577,204,903,2,47.99,95.98,1685,782,5/14/2023,Fantasy
578,205,2040,1,12.13,12.13,559,747,4/12/2023,Fantasy
579,205,1001,5,14.85,74.25,559,340,4/12/2023,Mystery
580,205,1765,3,8.22,24.66,559,554,4/12/2023,Fantasy
581,206,366,2,44.07,88.14,1154,565,3/7/2023,Romance
582,206,1548,1,8.78,8.78,1154,329,3/7/2023,Romance
583,207,1841,5,38.61,193.05,1825,264,6/16/2024,Fiction
584,207,717,3,17.31,51.93,1825,702,6/16/2024,Science Fiction
585,207,1429,3,38.42,115.26,1825,195,6/16/2024,Fantasy
586,208,1710,3,43.1,129.3,1359,70,12/4/2023,Fantasy
587,208,1267,2,10.04,20.08,1359,550,12/4/2023,Fantasy
588,208,169,5,11.96,59.8,1359,659,12/4/2023,Fantasy
589,208,2131,3,44.72,134.16,1359,33,12/4/2023,Fantasy
590,209,504,4,25.34,101.36,1200,410,1/18/2023,Romance
591,209,1864,5,19.77,98.85,1200,707,1/18/2023,Non-Fiction
592,209,1422,3,35.77,107.31,1200,649,1/18/2023,Non-Fiction
593,209,452,1,42.74,42.74,1200,520,1/18/2023,Mystery
594,209,2044,2,24.23,48.46,1200,655,1/18/2023,Science Fiction
595,210,616,5,17.92,89.6,435,207,7/7/2023,Mystery
596,210,1187,5,6.53,32.65,435,671,7/7/2023,Science Fiction
597,210,667,3,23.98,71.94,435,33,7/7/2023,Science Fiction
598,210,1995,3,23.18,69.54,435,90,7/7/2023,Fiction
599,211,1208,1,32.39,32.39,1196,574,7/16/2023,Mystery
600,212,168,2,35.16,70.32,9,607,2/14/2023,Mystery
601,212,1160,5,33.17,165.85,9,524,2/14/2023,Romance
602,212,506,1,17.73,17.73,9,377,2/14/2023,Mystery
603,212,2001,3,6.94,20.82,9,756,2/14/2023,Romance
604,213,1763,3,31.25,93.75,1078,824,1/4/2023,Science Fiction
605,214,205,3,15.74,47.22,1571,96,10/3/2022,Science Fiction
606,215,1435,3,22.32,66.96,1169,44,4/6/2023,Fantasy
607,215,2057,5,48.86,244.3,1169,703,4/6/2023,Fantasy
608,216,353,3,8.79,26.37,370,117,1/16/2024,Romance
609,216,585,2,12.14,24.28,370,621,1/16/2024,Mystery
610,217,331,3,47.63,142.89,853,144,4/13/2024,Fiction
611,217,897,1,34.42,34.42,853,402,4/13/2024,Science Fiction
612,217,1939,3,13.02,39.06,853,510,4/13/2024,Non-Fiction
613,217,1019,4,42.14,168.56,853,652,4/13/2024,Fiction
614,218,1635,1,21.25,21.25,158,161,9/18/2022,Fiction
615,218,1071,3,26.8,80.4,158,586,9/18/2022,Mystery
616,218,1273,2,48.18,96.36,158,637,9/18/2022,Non-Fiction
617,218,1786,3,8.9,26.7,158,494,9/18/2022,Fantasy
618,219,571,2,15.46,30.92,505,469,10/18/2022,Non-Fiction
619,219,1025,2,21.44,42.88,505,505,10/18/2022,Fantasy
620,219,1706,5,36.78,183.9,505,677,10/18/2022,Romance
621,219,818,3,20.33,60.99,505,192,10/18/2022,Science Fiction
622,219,1250,1,48.49,48.49,505,702,10/18/2022,Science Fiction
623,220,1889,5,31.27,156.35,1574,338,10/15/2022,Fantasy
624,220,752,4,25.22,100.88,1574,55,10/15/2022,Fiction
625,220,1790,1,42.81,42.81,1574,729,10/15/2022,Mystery
626,221,2157,4,33.04,132.16,1021,348,9/13/2022,Non-Fiction
627,221,1284,5,34.44,172.2,1021,794,9/13/2022,Fantasy
628,222,1919,3,39.62,118.86,1387,330,7/19/2024,Non-Fiction
629,222,1752,4,19.67,78.68,1387,119,7/19/2024,Fiction
630,222,1723,4,49.95,199.8,1387,819,7/19/2024,Mystery
631,223,114,5,21.37,106.85,194,205,5/14/2024,Fantasy
632,223,109,4,44.77,179.08,194,167,5/14/2024,Non-Fiction
633,223,363,2,18.97,37.94,194,612,5/14/2024,Mystery
634,223,1239,2,41.56,83.12,194,293,5/14/2024,Fantasy
635,224,2098,3,31.92,95.76,1818,376,1/9/2024,Romance
636,224,522,5,18.25,91.25,1818,322,1/9/2024,Romance
637,224,2226,5,6.9,34.5,1818,585,1/9/2024,Non-Fiction
638,224,1202,1,10.51,10.51,1818,670,1/9/2024,Fiction
639,224,1609,2,35.55,71.1,1818,92,1/9/2024,Fiction
640,225,25,4,8.9,35.6,674,411,6/19/2023,Science Fiction
641,225,2122,4,16.15,64.6,674,502,6/19/2023,Fantasy
642,225,223,1,31.38,31.38,674,504,6/19/2023,Fiction
643,225,225,3,49.72,149.16,674,312,6/19/2023,Fiction
644,226,1366,5,10.77,53.85,54,395,7/11/2023,Non-Fiction
645,227,1191,5,37.96,189.8,583,444,1/4/2024,Romance
646,228,1358,1,44.64,44.64,1396,653,8/28/2022,Fiction
647,228,498,5,14.86,74.3,1396,38,8/28/2022,Science Fiction
648,228,2093,1,10.35,10.35,1396,584,8/28/2022,Fiction
649,228,840,5,40.09,200.45,1396,117,8/28/2022,Science Fiction
650,229,2029,2,31.66,63.32,1394,657,8/6/2023,Non-Fiction
651,229,916,2,38.62,77.24,1394,317,8/6/2023,Romance
652,230,1274,1,46.29,46.29,250,329,1/29/2023,Fantasy
653,230,1987,5,39.13,195.65,250,720,1/29/2023,Non-Fiction
654,230,823,1,46.41,46.41,250,723,1/29/2023,Science Fiction
655,231,1,2,18.09,36.18,808,26,2/24/2023,Romance
656,232,496,5,14.01,70.05,766,491,6/21/2023,Romance
657,232,397,2,15.69,31.38,766,316,6/21/2023,Fiction
658,232,837,1,18.69,18.69,766,231,6/21/2023,Mystery
659,232,1941,1,20.7,20.7,766,446,6/21/2023,Science Fiction
660,232,2072,4,42.58,170.32,766,516,6/21/2023,Non-Fiction
661,233,228,1,49.55,49.55,1210,305,12/11/2022,Mystery
662,233,1229,4,36.79,147.16,1210,423,12/11/2022,Mystery
663,233,1982,2,7.79,15.58,1210,477,12/11/2022,Mystery
664,233,963,5,10,50,1210,336,12/11/2022,Non-Fiction
665,234,1799,5,35.98,179.9,218,201,5/2/2023,Non-Fiction
666,234,505,4,27.82,111.28,218,348,5/2/2023,Non-Fiction
667,234,600,1,28.07,28.07,218,209,5/2/2023,Fantasy
668,235,581,2,39.21,78.42,1715,572,5/27/2023,Science Fiction
669,235,700,5,17.8,89,1715,196,5/27/2023,Fiction
670,236,821,4,31.82,127.28,663,626,6/22/2024,Fantasy
671,236,1968,3,36.49,109.47,663,572,6/22/2024,Fiction
672,236,1186,1,8.01,8.01,663,422,6/22/2024,Fantasy
673,236,2020,3,6.18,18.54,663,328,6/22/2024,Non-Fiction
674,236,1128,4,49.65,198.6,663,155,6/22/2024,Non-Fiction
675,237,440,4,48.42,193.68,315,742,8/8/2024,Romance
676,237,1708,4,21.84,87.36,315,768,8/8/2024,Mystery
677,237,607,1,14.45,14.45,315,625,8/8/2024,Fantasy
678,237,1161,4,27.89,111.56,315,117,8/8/2024,Fiction
679,238,1596,1,20.04,20.04,60,537,5/30/2023,Fiction
680,239,1241,1,14.79,14.79,167,687,1/30/2023,Fiction
681,239,1821,1,46.76,46.76,167,276,1/30/2023,Fantasy
682,239,1453,2,41.44,82.88,167,154,1/30/2023,Fantasy
683,239,1917,4,35.84,143.36,167,346,1/30/2023,Romance
684,239,1135,1,11.68,11.68,167,805,1/30/2023,Fiction
685,240,1466,5,32.99,164.95,943,81,1/14/2023,Fantasy
686,240,2062,2,46.12,92.24,943,430,1/14/2023,Romance
687,241,2151,4,28.64,114.56,1702,433,9/5/2022,Mystery
688,241,2102,1,10.84,10.84,1702,127,9/5/2022,Fantasy
689,241,715,2,20.5,41,1702,157,9/5/2022,Non-Fiction
690,242,1390,4,43.61,174.44,1450,754,2/6/2024,Non-Fiction
691,242,574,3,24.95,74.85,1450,9,2/6/2024,Fiction
692,242,1241,4,14.79,59.16,1450,687,2/6/2024,Fiction
693,243,1982,4,7.79,31.16,1351,477,10/10/2022,Mystery
694,244,739,5,6.41,32.05,983,58,3/4/2023,Romance
695,244,2077,5,36.4,182,983,357,3/4/2023,Science Fiction
696,244,1062,2,9.82,19.64,983,827,3/4/2023,Fiction
697,244,1328,5,40.1,200.5,983,484,3/4/2023,Romance
698,245,1426,5,9.34,46.7,930,767,5/14/2023,Science Fiction
699,245,1654,1,14.12,14.12,930,110,5/14/2023,Non-Fiction
700,245,185,1,16.68,16.68,930,708,5/14/2023,Romance
701,245,652,2,41.28,82.56,930,776,5/14/2023,Mystery
702,245,396,1,27.4,27.4,930,695,5/14/2023,Mystery
703,246,1952,3,26.13,78.39,1287,383,7/9/2023,Non-Fiction
704,246,949,2,24.16,48.32,1287,238,7/9/2023,Mystery
705,246,432,2,49.21,98.42,1287,106,7/9/2023,Science Fiction
706,246,1574,4,39.61,158.44,1287,381,7/9/2023,Fantasy
707,247,254,5,7.6,38,552,779,2/28/2023,Mystery
708,248,469,1,47.63,47.63,1217,448,4/20/2023,Fiction
709,248,299,4,35.33,141.32,1217,471,4/20/2023,Science Fiction
710,248,1534,5,36.85,184.25,1217,661,4/20/2023,Non-Fiction
711,249,713,3,6.7,20.1,1348,760,8/11/2024,Non-Fiction
712,250,1842,4,38.5,154,12,179,11/2/2023,Mystery
713,251,819,2,35.5,71,675,117,11/6/2023,Science Fiction
714,251,1035,4,30.37,121.48,675,420,11/6/2023,Romance
715,252,1172,2,19.75,39.5,90,821,11/14/2023,Romance
716,252,825,2,11.14,22.28,90,245,11/14/2023,Science Fiction
717,252,1778,5,25.93,129.65,90,339,11/14/2023,Science Fiction
718,252,788,1,12.11,12.11,90,690,11/14/2023,Fantasy
719,253,100,1,13.1,13.1,1344,653,4/1/2024,Science Fiction
720,253,834,1,24.28,24.28,1344,702,4/1/2024,Fantasy
721,253,576,1,8.24,8.24,1344,47,4/1/2024,Fantasy
722,253,1473,4,28.91,115.64,1344,766,4/1/2024,Mystery
723,253,295,3,30.89,92.67,1344,544,4/1/2024,Fantasy
724,254,2164,4,15.22,60.88,1275,487,6/22/2023,Fantasy
725,254,779,2,14.83,29.66,1275,618,6/22/2023,Romance
726,255,1941,5,20.7,103.5,928,446,1/6/2024,Science Fiction
727,255,1443,3,35.65,106.95,928,9,1/6/2024,Fiction
728,255,565,1,18.76,18.76,928,100,1/6/2024,Fiction
729,255,1798,4,33.08,132.32,928,299,1/6/2024,Fantasy
730,255,1541,1,21.29,21.29,928,192,1/6/2024,Mystery
731,256,321,2,43.84,87.68,666,145,12/30/2022,Non-Fiction
732,256,2119,3,26.93,80.79,666,410,12/30/2022,Science Fiction
733,256,414,1,45.85,45.85,666,523,12/30/2022,Non-Fiction
734,256,2043,2,9.88,19.76,666,605,12/30/2022,Fantasy
735,256,211,5,47.83,239.15,666,761,12/30/2022,Mystery
736,257,1356,1,13.31,13.31,1499,151,3/29/2023,Fiction
737,257,918,3,13.2,39.6,1499,719,3/29/2023,Fiction
738,257,1030,4,38.2,152.8,1499,385,3/29/2023,Non-Fiction
739,257,1466,1,32.99,32.99,1499,81,3/29/2023,Fantasy
740,257,647,3,39.86,119.58,1499,515,3/29/2023,Romance
741,258,2189,5,38.31,191.55,1504,115,3/16/2024,Mystery
742,259,2121,5,10.74,53.7,1858,787,11/3/2023,Fantasy
743,259,2049,3,7.17,21.51,1858,475,11/3/2023,Non-Fiction
744,260,233,5,32.12,160.6,1633,462,5/2/2024,Romance
745,260,455,5,42.57,212.85,1633,167,5/2/2024,Non-Fiction
746,260,1930,3,32.85,98.55,1633,245,5/2/2024,Non-Fiction
747,260,123,1,37.18,37.18,1633,261,5/2/2024,Fiction
748,261,1727,3,30.19,90.57,1166,308,7/31/2024,Mystery
749,261,822,3,33.15,99.45,1166,361,7/31/2024,Fantasy
750,261,244,2,32.55,65.1,1166,753,7/31/2024,Science Fiction
751,262,1351,1,10.98,10.98,265,339,5/23/2023,Romance
752,262,966,4,43.59,174.36,265,32,5/23/2023,Fantasy
753,263,145,3,15.62,46.86,433,110,1/14/2023,Fantasy
754,264,1705,5,35.56,177.8,1768,183,3/6/2023,Non-Fiction
755,265,331,5,47.63,238.15,100,144,3/26/2023,Fiction
756,265,1962,2,20.39,40.78,100,253,3/26/2023,Non-Fiction
757,265,1109,1,12.59,12.59,100,306,3/26/2023,Non-Fiction
758,265,427,1,28.3,28.3,100,630,3/26/2023,Mystery
759,265,2035,5,22.98,114.9,100,438,3/26/2023,Science Fiction
760,266,1435,4,22.32,89.28,1642,44,6/14/2023,Fantasy
761,266,1957,3,32.55,97.65,1642,226,6/14/2023,Science Fiction
762,267,88,1,29.65,29.65,1319,103,2/22/2024,Fiction
763,267,108,2,12.79,25.58,1319,636,2/22/2024,Romance
764,268,1554,1,14.42,14.42,580,110,8/3/2023,Fantasy
765,268,1975,1,43.85,43.85,580,649,8/3/2023,Fiction
766,268,1586,4,23.58,94.32,580,95,8/3/2023,Mystery
767,268,513,4,49.11,196.44,580,282,8/3/2023,Romance
768,268,1749,5,42.16,210.8,580,147,8/3/2023,Fiction
769,269,474,4,12.04,48.16,662,344,12/22/2022,Non-Fiction
770,269,484,5,33.04,165.2,662,440,12/22/2022,Fiction
771,270,1441,2,26.11,52.22,1635,795,4/19/2023,Non-Fiction
772,270,1406,4,48.92,195.68,1635,671,4/19/2023,Fiction
773,270,238,2,42.36,84.72,1635,153,4/19/2023,Science Fiction
774,271,377,5,10.55,52.75,114,320,6/24/2024,Science Fiction
775,271,42,2,47.94,95.88,114,166,6/24/2024,Mystery
776,272,2197,5,29.46,147.3,1524,58,9/25/2022,Fantasy
777,272,188,1,21.27,21.27,1524,802,9/25/2022,Fiction
778,272,1024,1,48.63,48.63,1524,751,9/25/2022,Fantasy
779,272,314,1,22.04,22.04,1524,35,9/25/2022,Mystery
780,273,1797,2,12.56,25.12,145,151,4/26/2024,Romance
781,273,1158,1,17.87,17.87,145,679,4/26/2024,Mystery
782,274,1433,5,48.04,240.2,1121,81,6/30/2023,Romance
783,274,1001,3,14.85,44.55,1121,340,6/30/2023,Mystery
784,274,532,5,46.79,233.95,1121,729,6/30/2023,Romance
785,275,1961,1,38.11,38.11,1234,286,5/29/2024,Fiction
786,275,315,1,20.37,20.37,1234,93,5/29/2024,Science Fiction
787,275,1025,5,21.44,107.2,1234,505,5/29/2024,Fantasy
788,275,844,4,17.55,70.2,1234,34,5/29/2024,Fantasy
789,276,903,4,47.99,191.96,782,782,5/12/2024,Fantasy
790,276,1240,3,22.75,68.25,782,110,5/12/2024,Fiction
791,276,1199,2,25.53,51.06,782,81,5/12/2024,Fantasy
792,277,1096,3,6.87,20.61,190,420,11/26/2022,Mystery
793,277,2218,5,14.79,73.95,190,4,11/26/2022,Fantasy
794,277,428,1,47.98,47.98,190,595,11/26/2022,Mystery
795,277,1420,4,45.44,181.76,190,698,11/26/2022,Fantasy
796,277,1992,3,35.84,107.52,190,727,11/26/2022,Mystery
797,278,834,2,24.28,48.56,817,702,9/28/2023,Fantasy
798,279,945,3,22.55,67.65,523,778,2/9/2023,Romance
799,279,864,1,23.49,23.49,523,815,2/9/2023,Mystery
800,279,1526,2,48.81,97.62,523,683,2/9/2023,Non-Fiction
801,279,147,2,11.86,23.72,523,125,2/9/2023,Fantasy
802,279,1804,4,48.58,194.32,523,379,2/9/2023,Mystery
803,280,88,4,29.65,118.6,365,103,6/12/2024,Fiction
804,281,1108,3,47.89,143.67,492,672,6/12/2024,Romance
805,282,1574,3,39.61,118.83,1579,381,12/8/2022,Fantasy
806,282,347,1,18.19,18.19,1579,611,12/8/2022,Fiction
807,282,1144,5,28.88,144.4,1579,467,12/8/2022,Romance
808,282,1573,4,30.19,120.76,1579,361,12/8/2022,Science Fiction
809,282,78,4,12.92,51.68,1579,515,12/8/2022,Mystery
810,283,1819,1,32.59,32.59,1773,191,10/30/2023,Fantasy
811,283,920,2,22.35,44.7,1773,266,10/30/2023,Non-Fiction
812,283,1554,2,14.42,28.84,1773,110,10/30/2023,Fantasy
813,283,1766,5,8.21,41.05,1773,483,10/30/2023,Romance
814,284,1250,1,48.49,48.49,817,702,7/28/2023,Science Fiction
815,285,1425,1,10.08,10.08,183,255,4/8/2023,Science Fiction
816,285,1378,3,32.31,96.93,183,86,4/8/2023,Science Fiction
817,285,887,1,25.35,25.35,183,666,4/8/2023,Non-Fiction
818,285,1397,5,17.57,87.85,183,91,4/8/2023,Fiction
819,285,1778,4,25.93,103.72,183,339,4/8/2023,Science Fiction
820,286,448,5,21.94,109.7,43,371,6/2/2023,Fiction
821,287,1178,5,36.35,181.75,1746,279,3/5/2023,Fantasy
822,287,1899,4,36.61,146.44,1746,196,3/5/2023,Science Fiction
823,287,2126,3,33.41,100.23,1746,311,3/5/2023,Mystery
824,287,666,4,49.38,197.52,1746,62,3/5/2023,Fiction
825,288,976,2,7.29,14.58,427,405,2/24/2023,Fantasy
826,288,63,3,34.74,104.22,427,56,2/24/2023,Romance
